Global Variable: memp_memory_NETDB_base, Size: 339 bytes, Declared in: [unknown]
Global Variable: memp_tab_SYS_TIMEOUT, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_SYS_TIMEOUT, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_SYS_TIMEOUT_base, Size: 547 bytes, Declared in: [unknown]
Global Variable: memp_tab_IGMP_GROUP, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_IGMP_GROUP, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_IGMP_GROUP_base, Size: 195 bytes, Declared in: [unknown]
Global Variable: memp_tab_ARP_QUEUE, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_ARP_QUEUE, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_ARP_QUEUE_base, Size: 483 bytes, Declared in: [unknown]
Global Variable: memp_tab_TCPIP_MSG_INPKT, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_TCPIP_MSG_INPKT, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_TCPIP_MSG_INPKT_base, Size: 515 bytes, Declared in: [unknown]
Global Variable: memp_tab_TCPIP_MSG_API, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_TCPIP_MSG_API, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_TCPIP_MSG_API_base, Size: 515 bytes, Declared in: [unknown]
Global Variable: memp_tab_NETCONN, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_NETCONN, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_NETCONN_base, Size: 1059 bytes, Declared in: [unknown]
Global Variable: memp_tab_NETBUF, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_NETBUF, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_NETBUF_base, Size: 99 bytes, Declared in: [unknown]
Global Variable: memp_tab_FRAG_PBUF, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_FRAG_PBUF, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_FRAG_PBUF_base, Size: 603 bytes, Declared in: [unknown]
Global Variable: memp_tab_REASSDATA, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_REASSDATA, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_REASSDATA_base, Size: 2403 bytes, Declared in: [unknown]
Global Variable: memp_tab_ALTCP_PCB, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_ALTCP_PCB, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_ALTCP_PCB_base, Size: 443 bytes, Declared in: [unknown]
Global Variable: memp_tab_TCP_SEG, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_TCP_SEG, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_TCP_SEG_base, Size: 515 bytes, Declared in: [unknown]
Global Variable: memp_tab_TCP_PCB_LISTEN, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_TCP_PCB_LISTEN, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_TCP_PCB_LISTEN_base, Size: 771 bytes, Declared in: [unknown]
Global Variable: memp_tab_TCP_PCB, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_TCP_PCB, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_TCP_PCB_base, Size: 1283 bytes, Declared in: [unknown]
Global Variable: memp_tab_UDP_PCB, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_UDP_PCB, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_UDP_PCB_base, Size: 835 bytes, Declared in: [unknown]
Global Variable: memp_tab_RAW_PCB, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_RAW_PCB, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_RAW_PCB_base, Size: 291 bytes, Declared in: [unknown]
Global Variable: memp_pools, Size: 168 bytes, Declared in: [unknown]
Global Variable: memp_PBUF_POOL, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_PBUF, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_MLD6_GROUP, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_IP6_REASSDATA, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_ND6_QUEUE, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_NETDB, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_SYS_TIMEOUT, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_IGMP_GROUP, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_ARP_QUEUE, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_TCPIP_MSG_INPKT, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_TCPIP_MSG_API, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_NETCONN, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_NETBUF, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_FRAG_PBUF, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_REASSDATA, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_ALTCP_PCB, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_TCP_SEG, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_TCP_PCB_LISTEN, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_TCP_PCB, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_UDP_PCB, Size: 40 bytes, Declared in: [unknown]
Global Variable: memp_RAW_PCB, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.731, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.1.732, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.2.733, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.3.734, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.4.735, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.5.736, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.6.737, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.7.738, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.8.739, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.9.740, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.10.741, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.11.742, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.12.743, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.13.744, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.14.745, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.15.746, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.16.747, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.17.748, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.18.749, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.19.750, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.20.751, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.21.756, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.22.757, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.25.758, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.23.759, Size: 29 bytes, Declared in: [unknown]
Global Variable: .str.26.762, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.24.763, Size: 27 bytes, Declared in: [unknown]
Global Variable: loop_netif, Size: 408 bytes, Declared in: [unknown]
Global Variable: netif_client_id, Size: 1 bytes, Declared in: [unknown]
Global Variable: netif_num, Size: 1 bytes, Declared in: [unknown]
Global Variable: netif_default, Size: 8 bytes, Declared in: [unknown]
Global Variable: netif_list, Size: 8 bytes, Declared in: [unknown]
Global Variable: ext_callback, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.10.774, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.37.775, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.1.776, Size: 29 bytes, Declared in: [unknown]
Global Variable: .str.34.777, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.12.778, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.3.779, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.4.780, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.5.781, Size: 20 bytes, Declared in: [unknown]
Global Variable: .str.6.782, Size: 46 bytes, Declared in: [unknown]
Global Variable: .str.36.783, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.35.784, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.14.785, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.15.786, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.16.787, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.17.788, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.18.789, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.19.790, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.20.791, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.792, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.2.793, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.7.794, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.8.795, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.9.796, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.11.799, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.13.802, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.21.807, Size: 50 bytes, Declared in: [unknown]
Global Variable: .str.22.808, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.23.809, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.24.810, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.25.811, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.26.812, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.27.813, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.28.816, Size: 50 bytes, Declared in: [unknown]
Global Variable: .str.29.817, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.30.818, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.31.823, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.32.824, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.33.825, Size: 13 bytes, Declared in: [unknown]
Global Variable: pbuf_free_ooseq_pending, Size: 1 bytes, Declared in: [unknown]
Global Variable: .str.830, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.1.831, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.2.832, Size: 52 bytes, Declared in: [unknown]
Global Variable: .str.3.833, Size: 43 bytes, Declared in: [unknown]
Global Variable: .str.4.834, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.10.835, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.12.836, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.13.837, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.14.838, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.5.839, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.6.842, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.7.843, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.8.844, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.9.845, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.11.848, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.15.855, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.16.858, Size: 53 bytes, Declared in: [unknown]
Global Variable: .str.17.859, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.18.860, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.19.861, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.20.862, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.21.863, Size: 21 bytes, Declared in: [unknown]
Global Variable: .str.22.866, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.23.867, Size: 52 bytes, Declared in: [unknown]
Global Variable: .str.24.868, Size: 46 bytes, Declared in: [unknown]
Global Variable: .str.25.869, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.26.870, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.27.871, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.28.872, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.29.873, Size: 55 bytes, Declared in: [unknown]
Global Variable: .str.30.876, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.31.877, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.32.880, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.33.881, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.34.886, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.35.887, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.36.888, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.37.889, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.38.890, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.39.893, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.40.894, Size: 17 bytes, Declared in: [unknown]
Global Variable: raw_pcbs, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.907, Size: 73 bytes, Declared in: [unknown]
Global Variable: .str.1.908, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.2.909, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.3.910, Size: 34 bytes, Declared in: [unknown]
Global Variable: lwip_stats, Size: 736 bytes, Declared in: [unknown]
Global Variable: .str.917, Size: 4 bytes, Declared in: [unknown]
Global Variable: .str.1.918, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.2.919, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.3.920, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.4.921, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.5.922, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.6.923, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.7.924, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.8.925, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.9.926, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.10.927, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.11.928, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.12.929, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.13.930, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.14.931, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.15.932, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.16.933, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.17.934, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.18.935, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.19.936, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.20.937, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.21.938, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.22.939, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.23.940, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.24.941, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.25.942, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.26.943, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.27.944, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.28.945, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.29.946, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.30.947, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.31.948, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.32.949, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.33.950, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.34.951, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.35.952, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.36.953, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.37.954, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.38.955, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.39.956, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.40.957, Size: 3 bytes, Declared in: [unknown]
Global Variable: .str.41.958, Size: 3 bytes, Declared in: [unknown]
Global Variable: .str.42.959, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.43.960, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.44.961, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.45.962, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.46.963, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.47.964, Size: 4 bytes, Declared in: [unknown]
Global Variable: .str.48.965, Size: 4 bytes, Declared in: [unknown]
Global Variable: .str.49.966, Size: 5 bytes, Declared in: [unknown]
Global Variable: altcp_tcp_functions, Size: 176 bytes, Declared in: [unknown]
Global Variable: .str.1043, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.1.1044, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.2.1045, Size: 25 bytes, Declared in: [unknown]
Global Variable: tcp_state_str, Size: 88 bytes, Declared in: [unknown]
Global Variable: tcp_backoff, Size: 13 bytes, Declared in: [unknown]
Global Variable: tcp_persist_backoff, Size: 7 bytes, Declared in: [unknown]
Global Variable: tcp_port, Size: 2 bytes, Declared in: [unknown]
Global Variable: tcp_timer_ctr, Size: 1 bytes, Declared in: [unknown]
Global Variable: tcp_timer, Size: 1 bytes, Declared in: [unknown]
Global Variable: tcp_active_pcbs_changed, Size: 1 bytes, Declared in: [unknown]
Global Variable: tcp_tw_pcbs, Size: 8 bytes, Declared in: [unknown]
Global Variable: tcp_active_pcbs, Size: 8 bytes, Declared in: [unknown]
Global Variable: tcp_listen_pcbs, Size: 8 bytes, Declared in: [unknown]
Global Variable: tcp_bound_pcbs, Size: 8 bytes, Declared in: [unknown]
Global Variable: tcp_ticks, Size: 4 bytes, Declared in: [unknown]
Global Variable: tcp_next_iss.iss, Size: 4 bytes, Declared in: [unknown]
Global Variable: tcp_pcb_lists, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.55.1058, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.56.1059, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.57.1060, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.58.1061, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.59.1062, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.60.1063, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.61.1064, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.62.1065, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.63.1066, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.64.1067, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.65.1068, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.1069, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.1.1070, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.20.1071, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.21.1072, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.22.1073, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.23.1074, Size: 50 bytes, Declared in: [unknown]
Global Variable: .str.24.1075, Size: 53 bytes, Declared in: [unknown]
Global Variable: .str.25.1078, Size: 43 bytes, Declared in: [unknown]
Global Variable: .str.26.1079, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.27.1080, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.28.1081, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.29.1082, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.39.1083, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.2.1084, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.3.1085, Size: 21 bytes, Declared in: [unknown]
Global Variable: .str.30.1086, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.33.1087, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.4.1092, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.47.1093, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.48.1094, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.51.1095, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.40.1096, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.41.1097, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.42.1098, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.43.1099, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.44.1100, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.49.1101, Size: 21 bytes, Declared in: [unknown]
Global Variable: .str.50.1102, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.15.1103, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.16.1104, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.13.1105, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.14.1106, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.5.1109, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.6.1110, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.7.1111, Size: 49 bytes, Declared in: [unknown]
Global Variable: .str.8.1116, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.9.1117, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.10.1122, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.11.1123, Size: 55 bytes, Declared in: [unknown]
Global Variable: .str.12.1124, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.52.1125, Size: 29 bytes, Declared in: [unknown]
Global Variable: .str.17.1128, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.18.1129, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.19.1130, Size: 48 bytes, Declared in: [unknown]
Global Variable: .str.46.1131, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.45.1132, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.31.1135, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.32.1136, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.53.1137, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.34.1144, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.35.1147, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.36.1150, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.37.1155, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.38.1156, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.54.1159, Size: 52 bytes, Declared in: [unknown]
Global Variable: tcp_optidx, Size: 2 bytes, Declared in: [unknown]
Global Variable: tcp_input_pcb, Size: 8 bytes, Declared in: [unknown]
Global Variable: recv_data, Size: 8 bytes, Declared in: [unknown]
Global Variable: recv_flags, Size: 1 bytes, Declared in: [unknown]
Global Variable: flags, Size: 1 bytes, Declared in: [unknown]
Global Variable: tcplen, Size: 2 bytes, Declared in: [unknown]
Global Variable: recv_acked, Size: 2 bytes, Declared in: [unknown]
Global Variable: ackno, Size: 4 bytes, Declared in: [unknown]
Global Variable: seqno, Size: 4 bytes, Declared in: [unknown]
Global Variable: tcphdr_opt2, Size: 8 bytes, Declared in: [unknown]
Global Variable: tcphdr_opt1len, Size: 2 bytes, Declared in: [unknown]
Global Variable: tcphdr_optlen, Size: 2 bytes, Declared in: [unknown]
Global Variable: tcphdr, Size: 8 bytes, Declared in: [unknown]
Global Variable: inseg, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.1164, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.1.1165, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.2.1166, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.3.1167, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.4.1168, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.5.1169, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.6.1170, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.7.1171, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.8.1172, Size: 43 bytes, Declared in: [unknown]
Global Variable: .str.9.1173, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.10.1174, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.11.1175, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.12.1176, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.16.1177, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.17.1178, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.18.1179, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.19.1180, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.20.1181, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.21.1182, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.22.1183, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.23.1184, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.24.1185, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.25.1186, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.26.1187, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.27.1188, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.28.1189, Size: 54 bytes, Declared in: [unknown]
Global Variable: .str.29.1190, Size: 58 bytes, Declared in: [unknown]
Global Variable: .str.30.1191, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.31.1192, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.34.1193, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.32.1194, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.33.1195, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.14.1196, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.13.1197, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.15.1198, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.1203, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.1.1204, Size: 49 bytes, Declared in: [unknown]
Global Variable: .str.2.1205, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.3.1206, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.4.1207, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.5.1208, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.6.1209, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.7.1210, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.8.1211, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.9.1212, Size: 62 bytes, Declared in: [unknown]
Global Variable: .str.10.1213, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.11.1214, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.12.1215, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.13.1216, Size: 56 bytes, Declared in: [unknown]
Global Variable: .str.14.1217, Size: 53 bytes, Declared in: [unknown]
Global Variable: .str.15.1218, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.45.1219, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.46.1220, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.47.1221, Size: 21 bytes, Declared in: [unknown]
Global Variable: .str.42.1222, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.43.1223, Size: 31 bytes, Declared in: [unknown]
